4	 1:1.29555351464296	 2:1.00801223843533	 3:-.843995532216004	 4:-.80470640575722	 5:.593962222236474	 6:1.34132986064074	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.786819328954803	 13:-.105304810091389	 14:-1.03815387897482
4	 1:.370571085625231	 2:1.19392804033695	 3:1.22311288165408	 4:-.5770074503187	 5:-1.0838530440777	 6:1.36024650874174	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:-.126079967154313
1	 1:-.739407829196054	 2:-.851145780580843	 3:.301093301366709	 4:.90303576003168	 5:.272678447835887	 6:1.41699645304475	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-1.03815387897482
17	 1:-.554411343392506	 2:-.107482572974372	 3:-1.12036532467582E-02	 4:.805450493415171	 5:.593962222236474	 6:.584663936600689	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:1.58405861750914
14	 1:-.554411343392506	 2:-1.03706158248246	 3:-.843995532216004	 4:1.55360420414173	 5:-1.35158952274485	 6:1.05758013912572	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:2.04009557341939
9	 1:-.554411343392506	 2:-.665229978679225	 3:1.00004362835875	 4:.90303576003168	 5:-.994607551188651	 6:-.417918412752386	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:1.58405861750914
2	 1:-.184418371785411	 2:.264349030828862	 3:-.725025263791826	 4:-1.42274642766177	 5:5.84892649021625E-02	 6:1.15216337963073	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-2.67454922293695	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.696126162042131
9	 1:5.78114018136053E-04	 2:-.29339837487599	 3:.910815927040621	 4:-1.06493378340124	 5:1.34362436250451	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-1.03815387897482
1	 1:2.03553945785715	 2:2.49533865364827	 3:-.769639114450893	 4:-1.58538853868928	 5:-1.01245664976646	 6:.925163602418715	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-1.03815387897482
13	 1:-.739407829196054	 2:-1.03706158248246	 3:1.17849903099502	 4:1.26084840429221	 5:-1.01245664976646	 6:-1.72316713172148	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:9.52256354112135	 14:.443966227733505
17	 1:-.739407829196054	 2:-.851145780580843	 3:1.17849903099502	 4:-.528214817010446	 5:1.07588788383735	 6:-1.40158411400446	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-1.03815387897482
15	 1:-.184418371785411	 2:7.84332289272449E-02	 3:1.17849903099502	 4:-5.65526950306546E-02	 5:-.994607551188651	 6:1.41699645304475	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:-1.03815387897482
14	 1:5.78114018136053E-04	 2:-.29339837487599	 3:.405192286237865	 4:-1.09746220560674	 5:1.23652977103764	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.240089206131876
18	 1:-.739407829196054	 2:-.851145780580843	 3:.315964584919731	 4:1.26084840429221	 5:.469018532191801	 6:-1.72316713172148	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
12	 1:-.739407829196054	 2:-.479314176777608	 3:1.19337031454804	 4:1.1957915598812	 5:.593962222236474	 6:.925163602418715	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-1.03815387897482
16	 1:5.78114018136053E-04	 2:7.84332289272449E-02	 3:-.769639114450893	 4:1.14699892657295	 5:.254829349258077	 6:-1.42050076210546	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:1.81207709546426
14	 1:.555567571428778	 2:.264349030828862	 3:1.10414261322991	 4:-7.76006172240029E-03	 5:-1.4229859170561	 6:1.15216337963073	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:.329956988755941
15	 1:-.739407829196054	 2:-.851145780580843	 3:-1.15629248682947	 4:.805450493415171	 5:-.137850819453751	 6:-1.43941741020646	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
5	 1:-.739407829196054	 2:-.665229978679225	 3:.301093301366709	 4:1.03314944885369	 5:.933095095214872	 6:-1.26916757729745	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
7	 1:-.739407829196054	 2:-.479314176777608	 3:1.58002368692662	 4:-1.01614115009298	 5:-1.28019312843361	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:1.05538484433444	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-1.03815387897482
17	 1:-.739407829196054	 2:-.851145780580843	 3:1.19337031454804	 4:-1.08119799450399	 5:-1.36943862132267	 6:-1.25025092919645	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
3	 1:-.739407829196054	 2:-.665229978679225	 3:.613390255980176	 4:-1.2438401055315	 5:.326225743569318	 6:-1.25025092919645	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
9	 1:.925560543035873	 2:.636180634632098	 3:1.04465747901782	 4:1.14699892657295	 5:.826000503748009	 6:-1.43941741020646	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:1.81207709546426
9	 1:-.554411343392506	 2:-.479314176777608	 3:-.249144190095114	 4:-1.12999062781224	 5:.968793292370493	 6:-.947584559580427	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:.213312128745109	 13:-.105304810091389	 14:.900003183643759
5	 1:-.369414857588959	 2:-.479314176777608	 3:.821588225722488	 4:-1.30889694994251	 5:1.34362436250451	 6:-.947584559580427	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:.329956988755941
6	 1:-.369414857588959	 2:-.479314176777608	 3:-.977837084193205	 4:1.58613262634724	 5:-.137850819453751	 6:-.98541785578243	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.240089206131876
11	 1:1.85054297205361	 2:1.93759124794342	 3:-1.20090633748853	 4:-1.26010431663426	 5:-.423436396698718	 6:-.607084893762401	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:1.92608633444183
7	 1:-.924404314999601	 2:-.851145780580843	 3:-2.13779720132894	 4:1.30964103760046	 5:-.012907129409079	 6:.33874751128767	 7:4.76086184144955	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:1.05538484433444	 11:.378101972417978	 12:-5.94509960821391E-02	 13:-.105304810091389	 14:.557975466711068
9	 1:-.554411343392506	 2:7.84332289272449E-02	 3:1.28259801586617	 4:.236203104818871	 5:1.34362436250451	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:1.05538484433444	 11:-.716259742250555	 12:.849759420008691	 13:-.105304810091389	 14:-.696126162042131
19	 1:-.739407829196054	 2:-.29339837487599	 3:-.397857025625337	 4:.268731527024374	 5:1.07588788383735	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:1.81207709546426
7	 1:-.369414857588959	 2:-.665229978679225	 3:.821588225722488	 4:.252467315921622	 5:-1.01245664976646	 6:.263080918883664	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.240089206131876
14	 1:1.29555351464296	 2:1.00801223843533	 3:1.52053855271453	 4:-.300515861571926	 5:-1.06600394549989	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:1.6980678564867
12	 1:3.14551837267844	 2:2.49533865364827	 3:.806716942169466	 4:.724129437901414	 5:-.97675845261084	 6:-1.04216780008543	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.696126162042131
7	 1:-.739407829196054	 2:-.665229978679225	 3:-1.2455201881476	 4:-.300515861571926	 5:-.851814762566168	 6:-1.66641718741848	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-1.03815387897482
7	 1:.185574599821683	 2:7.84332289272449E-02	 3:1.52053855271453	 4:-.544479028113197	 5:-1.01245664976646	 6:-1.26916757729745	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:-1.03815387897482
7	 1:.555567571428778	 2:.636180634632098	 3:.553905121768087	 4:-.300515861571926	 5:-.423436396698718	 6:.641413880903693	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.786819328954803	 13:-.105304810091389	 14:-1.03815387897482
18	 1:-.739407829196054	 2:-.479314176777608	 3:1.2974692994192	 4:.154882049305114	 5:-1.53008050852296	 6:.33874751128767	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:1.05538484433444	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
19	 1:-.369414857588959	 2:.264349030828862	 3:-.382985742072314	 4:1.32590524870321	 5:-.97675845261084	 6:-1.40158411400446	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:.758838378399608	 13:-.105304810091389	 14:-1.03815387897482
11	 1:-.739407829196054	 2:-.851145780580843	 3:-1.12036532467582E-02	 4:.90303576003168	 5:1.75415362979415	 6:1.05758013912572	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:1.05538484433444	 11:-.716259742250555	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
17	 1:-.739407829196054	 2:-.479314176777608	 3:.910815927040621	 4:-1.53659590538103	 5:.84384960232582	 6:-.436835060853388	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.696126162042131
17	 1:-.369414857588959	 2:-.479314176777608	 3:.405192286237865	 4:-1.01614115009298	 5:-1.28019312843361	 6:-.361168468449382	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:-1.03815387897482
17	 1:-.554411343392506	 2:.264349030828862	 3:.315964584919731	 4:.171146260407865	 5:.254829349258077	 6:-1.26916757729745	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.423135162518471	 13:-.105304810091389	 14:.329956988755941
1	 1:-.924404314999601	 2:7.84332289272449E-02	 3:-2.80700496121494	 4:-1.09746220560674	 5:.593962222236474	 6:-.342251820348381	 7:4.76086184144955	 8:-2.23648741064378E-02	 9:.198813764433104	 10:-.436588782574117	 11:.378101972417978	 12:-5.94509960821391E-02	 13:-.105304810091389	 14:.329956988755941
12	 1:.185574599821683	 2:7.84332289272449E-02	 3:-.204530339436047	 4:1.24458419318946	 5:1.52211534828261	 6:1.71966282266077	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:1.35604013955401
4	 1:-.739407829196054	 2:-.851145780580843	 3:-1.12036532467582E-02	 4:-.300515861571926	 5:.933095095214872	 6:.925163602418715	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.696126162042131
11	 1:-.739407829196054	 2:-.665229978679225	 3:-.308629324307203	 4:-1.2438401055315	 5:-1.10170214265551	 6:-1.25025092919645	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:.557975466711068
17	 1:.925560543035873	 2:1.00801223843533	 3:1.58002368692662	 4:.236203104818871	 5:-1.74426969145668	 6:-.796251374772415	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.696126162042131
1	 1:.925560543035873	 2:1.19392804033695	 3:-.843995532216004	 4:.886771548928928	 5:1.34362436250451	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:1.05538484433444	 11:-.716259742250555	 12:-.150372037691222	 13:-.105304810091389	 14:.329956988755941
15	 1:5.78114018136053E-04	 2:-.29339837487599	 3:.301093301366709	 4:.350052582538131	 5:1.3257752639267	 6:-1.19350098489344	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.240089206131876
15	 1:-.739407829196054	 2:-.665229978679225	 3:-.338371891413247	 4:-.544479028113197	 5:1.46856805254918	 6:.263080918883664	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:.443966227733505
17	 1:-.739407829196054	 2:-.107482572974372	 3:.821588225722488	 4:-.170402172749914	 5:.593962222236474	 6:1.36024650874174	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
4	 1:-.739407829196054	 2:7.84332289272449E-02	 3:.330835868472753	 4:1.1957915598812	 5:.254829349258077	 6:1.49266304544875	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:.329956988755941
10	 1:.370571085625231	 2:-.29339837487599	 3:-.829124248662982	 4:.984356815545437	 5:-1.76211879003449	 6:-1.43941741020646	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:2.04009557341939
15	 1:-.554411343392506	 2:-.665229978679225	 3:-.427599592731381	 4:1.26084840429221	 5:.593962222236474	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.240089206131876
9	 1:1.11055702883942	 2:1.37984384223856	 3:1.31234058297222	 4:.431373638051888	 5:-.387738199543097	 6:-.98541785578243	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-1.03815387897482
7	 1:-.739407829196054	 2:-.479314176777608	 3:-.115302638117914	 4:-.528214817010446	 5:1.04018968668173	 6:.641413880903693	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:1.35604013955401
3	 1:-.924404314999601	 2:-.851145780580843	 3:-2.22702490264707	 4:-1.2438401055315	 5:1.34362436250451	 6:-1.25025092919645	 7:4.76086184144955	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:.378101972417978	 12:-5.94509960821391E-02	 13:-.105304810091389	 14:.329956988755941
15	 1:-.554411343392506	 2:-.479314176777608	 3:-.888609382875071	 4:1.27711261539496	 5:-1.01245664976646	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.69589828734572	 13:-.105304810091389	 14:-.240089206131876
17	 1:-.554411343392506	 2:-.107482572974372	 3:.717489240851332	 4:-.5770074503187	 5:1.34362436250451	 6:1.09541343532772	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:.122391087136026	 13:-.105304810091389	 14:-.240089206131876
2	 1:-.369414857588959	 2:-.29339837487599	 3:.717489240851332	 4:.90303576003168	 5:-.387738199543097	 6:.584663936600689	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.468107684087004
4	 1:-.739407829196054	 2:-.851145780580843	 3:.315964584919731	 4:1.17952734877845	 5:.469018532191801	 6:-1.00433450388343	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:-.240089206131876
2	 1:.185574599821683	 2:7.84332289272449E-02	 3:-.769639114450893	 4:-.23545901716092	 5:.593962222236474	 6:-.966501207681428	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:-.435613884336275	 10:1.05538484433444	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.696126162042131
2	 1:-.739407829196054	 2:-.107482572974372	 3:-.962965800640182	 4:-1.53659590538103	 5:-.994607551188651	 6:-.361168468449382	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:1.47246368708651	 12:1.39528566966318	 13:-.105304810091389	 14:1.6980678564867
9	 1:-.369414857588959	 2:-.479314176777608	 3:1.17849903099502	 4:.805450493415171	 5:-.994607551188651	 6:1.20891332393373	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:1.6980678564867
7	 1:5.78114018136053E-04	 2:-.107482572974372	 3:.717489240851332	 4:-1.30889694994251	 5:1.34362436250451	 6:-.947584559580427	 7:-.210019747116933	 8:-2.23648741064378E-02	 9:1.46766906197186	 10:-.436588782574117	 11:-.716259742250555	 12:-.968661412172969	 13:-.105304810091389	 14:-.696126162042131
